Resume_Index,Rank,Similarity_Score,Job_Title,Job_Description
675,1,0.7860034108161926,Network Engineer,network engineer overview network engineer responsible design support maintenance data voice video wireless network candidate must previous experience managing network possess excellent troubleshooting skill order considered role responsibility funda...
675,2,0.7806733846664429,Network Engineer,network engineer network engineer experience network engineering network operation network performance tool analysis project management system integration successful candidate experienced architect maintainer complex suite network hardware enterprise...
675,3,0.7799544930458069, Cisco Network Architect,cisco network architect senior networking engineer responsible architecture design implementation networking environment qualified candidate must significant job cisco experience along related experience infrastructure networked environment hardware ...
675,4,0.7799544930458069,Cisco Network Architect,cisco network architect senior networking engineer responsible architecture design implementation networking environment qualified candidate must significant job cisco experience along related experience infrastructure networked environment hardware ...
675,5,0.7677090764045715, Network Architect FEATURED,network architect featured essential function duty participates lead networking subject matter expert development solution support new business application expansion research analyze trade conduct proof concept recommend critical networking solution ...
676,1,0.771351158618927, Network Administrator,network administrator open access technology international inc oati career always move employee expertise across diverse vertical technology platform oati combine agility small company stability large company built nurturing rewarding culture diligen...
676,2,0.7428943514823914, Telecom Software Architect - Data Networks,telecom software architect data network mandatory skill switching technology desirable skill telecommunication unix networking job description key skill required job switching technology mandatory telecommunication unix networking year experience dat...
676,3,0.7387259602546692,Network Engineer,network engineer network engineer experience network engineering network operation network performance tool analysis project management system integration successful candidate experienced architect maintainer complex suite network hardware enterprise...
676,4,0.7379880547523499, Network Architect FEATURED,network architect featured essential function duty participates lead networking subject matter expert development solution support new business application expansion research analyze trade conduct proof concept recommend critical networking solution ...
676,5,0.7298385500907898, Senior Network Engineer,senior network engineer job description team value correctness efficiency safety measure monitor everything culture continuous reflection improvement aim eliminate friction production believe project delayed due lack reliable infrastructure believe w...
677,1,0.7555016279220581, Security Analyst I,security analyst job summary security analyst role responsible performing accurate precise real time analysis correlation log alert multitude client device focus determination whether said event constitute security incident primary responsibility mon...
677,2,0.7547415494918823, Cisco Network Architect,cisco network architect senior networking engineer responsible architecture design implementation networking environment qualified candidate must significant job cisco experience along related experience infrastructure networked environment hardware ...
677,3,0.7547415494918823,Cisco Network Architect,cisco network architect senior networking engineer responsible architecture design implementation networking environment qualified candidate must significant job cisco experience along related experience infrastructure networked environment hardware ...
677,4,0.7493981122970581, Security Architect,security architect description infoblox seeking security architect join team tacoma role hand architecture role important leadership position reporting directly director cyber security located santa clara best candidate balance high level architectur...
677,5,0.7280425429344177, Systems Administrator- Corporate Network,system administrator corporate network system administrator corporate network perform wide variety technical application networking infrastructure function within company role responsible maintaining current system infrastructure existing multi site ...
678,1,0.7609946131706238, Jr. Network Systems Administrator,network system administrator client multinational company design manufacture sell networking equipment seeking network system administrator meet requirement skill required cisco switch esxi lan subnetting cisco ucs rhel centos io io ixia spirent resp...
678,2,0.7389281988143921, Systems Administrator- Corporate Network,system administrator corporate network system administrator corporate network perform wide variety technical application networking infrastructure function within company role responsible maintaining current system infrastructure existing multi site ...
678,3,0.7243731617927551, Senior Network Engineer,senior network engineer position purpose support support technipfmc global network infrastructure troubleshoot resolve technical issue arise ensure optimal network performance ensure maximum network uptime position duty act owner problem resolution a...
678,4,0.7226957678794861, Cisco Network Architect,cisco network architect senior networking engineer responsible architecture design implementation networking environment qualified candidate must significant job cisco experience along related experience infrastructure networked environment hardware ...
678,5,0.7226957678794861,Cisco Network Architect,cisco network architect senior networking engineer responsible architecture design implementation networking environment qualified candidate must significant job cisco experience along related experience infrastructure networked environment hardware ...
679,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
679,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
679,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
679,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
679,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
680,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
680,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
680,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
680,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
680,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
681,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
681,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
681,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
681,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
681,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
682,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
682,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
682,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
682,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
682,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
683,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
683,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
683,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
683,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
683,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
684,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
684,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
684,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
684,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
684,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
685,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
685,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
685,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
685,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
685,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
686,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
686,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
686,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
686,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
686,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
687,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
687,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
687,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
687,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
687,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
688,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
688,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
688,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
688,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
688,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
689,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
689,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
689,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
689,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
689,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
690,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
690,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
690,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
690,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
690,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
691,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
691,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
691,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
691,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
691,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
692,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
692,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
692,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
692,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
692,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
693,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
693,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
693,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
693,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
693,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
694,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
694,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
694,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
694,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
694,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
695,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
695,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
695,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
695,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
695,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
696,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
696,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
696,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
696,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
696,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
697,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
697,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
697,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
697,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
697,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
698,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
698,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
698,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
698,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
698,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
699,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
699,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
699,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
699,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
699,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
700,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
700,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
700,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
700,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
700,5,0.8284521698951721, Enterprise Data Analytics BI Project Manager,enterprise data analytics project manager position summary unique opportunity join enterprise data analytics team eda team formed late lead analytics strategy project based solution focusing company critical business area focus group create dashboard...
701,1,0.8426809310913086, Office 365 Administrator Developer,office administrator developer office administrator developer integral role road map centrica strategy delivering digital workforce role provide following are support subject matter expertise office spo power apps flow cdm data gateway azure connect ...
701,2,0.8366950750350952,Senior Business Analyst,senior business analyst job description responsible architecture design including interviewing gathering client requirement translate detailed project plan meet budget deadline create brd implementation guide project plan quality assurance test scena...
701,3,0.8253893852233887, Senior Data Systems Analyst,senior data system analyst senior data analyst help drive advancement cutting edge analysis modelling recommendation algorithm role asked help find analyse predict pattern web mobile transaction develop model algorithm make decision present customize...
701,4,0.8211149573326111, Business Operations Associate,business operation associate managing onboarding distribution tracking engineering retail resource used creation window challenging task window engineering system platform esp team offer opportunity help drive evolve service window engineering servic...
701,5,0.8182185292243958,Senior IT Business Analyst - Human Resources,senior business analyst human resource description senior business analyst human resource responsible optimizing automating key business process system integration work within human resource segment gather business requirement design solution data mi...
702,1,0.8526437878608704, Director of Technology Centers,director technology center company overview zone enable positive business outcome innovative solution leverage technology world class partner exceptional service team certified sale engineering supply chain specialist nfrastructure service company zo...
702,2,0.84305739402771," Sr. IT Manager, Business/Systems Analysis",manager business system analysis summary manager business system analysis provides leadership within analyst center excellence supporting system need across enterprise ensuring system operational gxp compliant required manager oversees assessment imp...
702,3,0.8393421769142151, IT Business Consultant,business consultant looking unlimited opportunity develop succeed work challenge make difference flexible supportive environment help customer achieve dream aspiration business system analyst play key role technical project acting liaison business in...
702,4,0.8373934626579285," Assistant Director, Enterprise Data Services",assistant director enterprise data service mayor office contract service mocs oversees support procurement activity city agency goal ensure fairness transparency efficiency cost effectiveness director city chief procurement officer annually agency pr...
702,5,0.8345407247543335,Project Manager I - Data Governance,project manager data governance project manager data governance description member technology organization part team serf need santander bank including product service personal business corporate customer people heart everything committed teamwork en...
703,1,0.8595820069313049, Business Analyst,business analyst role responsibility metric scorecard preparation various evaluation comparison conducting depth research high volume data enhance product operation document learning generate maintain analyse daily weekly monthly quarterly operationa...
703,2,0.8570399284362793,Analytics Project Manager (SSS III) - Information Services,analytics project manager ss iii information service min qualification bachelor degree equivalent related field year related experience job description provide technical skill expertise required developing maintaining computer operating system softwa...
703,3,0.8468907475471497,Risk Analyst - Social Media,risk analyst social medium responsibility become subject matter expert search related business integrity discipline policy creation content review process optimization measurement reporting take list risk parameter effectively research investigate ve...
703,4,0.8378625512123108,Data Center Training and Development Program Manager,data center training development program manager google project like user span globe require manager keep big picture focus program manager google lead complex multi disciplinary project plan requirement internal customer usher project entire project...
